dwm,72,PARENT_SEARCH,END_MM,1
dwm,73,PARENT_SEARCH,END_MM,1
dwm,74,PARENT_SEARCH,IDLE,0
dwm,75,PARENT_SEARCH,IDLE,0
dwm,76,PARENT_SEARCH,IDLE,0
dwm,77,PARENT_SEARCH,IDLE,0
dwm,78,PARENT_SEARCH,IDLE,0
dwm,83,PARENT_SEARCH,IDLE,0
dwm,88,PARENT_SEARCH,IDLE,0
dwm,89,PARENT_SEARCH,IDLE,0
dwm,90,PARENT_SEARCH,IDLE,0
dwm,91,PARENT_SEARCH,IDLE,0
dwm,92,PARENT_SEARCH,IDLE,0
dwm,97,PARENT_SEARCH,IDLE,0
dwm,98,PARENT_SEARCH,IDLE,0
dwm,99,PARENT_SEARCH,IDLE,0
dwm,100,PARENT_SEARCH,IDLE,0
dwm,101,PARENT_SEARCH,IDLE,0
dwm,106,PARENT_SEARCH,IDLE,0
dwm,107,PARENT_SEARCH,IDLE,0
dwm,108,PARENT_SEARCH,IDLE,0
dwm,109,PARENT_SEARCH,IDLE,0
dwm,114,PARENT_SEARCH,IDLE,0
dwm,115,PARENT_SEARCH,IDLE,0
dwm,0,UAV_OGUI_WateredDown,IDLE,1
dwm,1,UAV_OGUI_WateredDown,IDLE,0
dwm,2,UAV_OGUI_WateredDown,IDLE,0
dwm,3,UAV_OGUI_WateredDown,IDLE,0
dwm,4,UAV_OGUI_WateredDown,IDLE,0
dwm,9,UAV_OGUI_WateredDown,IDLE,0
dwm,10,UAV_OGUI_WateredDown,IDLE,0
dwm,11,UAV_OGUI_WateredDown,IDLE,0
dwm,12,UAV_OGUI_WateredDown,IDLE,0
dwm,13,UAV_OGUI_WateredDown,IDLE,0
dwm,14,UAV_OGUI_WateredDown,IDLE,0
dwm,19,UAV_OGUI_WateredDown,IDLE,0
dwm,20,UAV_OGUI_WateredDown,IDLE,0
dwm,21,UAV_OGUI_WateredDown,IDLE,0
dwm,22,UAV_OGUI_WateredDown,IDLE,0
dwm,23,UAV_OGUI_WateredDown,IDLE,0
dwm,28,UAV_OGUI_WateredDown,IDLE,0
dwm,29,UAV_OGUI_WateredDown,IDLE,0
dwm,30,UAV_OGUI_WateredDown,IDLE,0
dwm,31,UAV_OGUI_WateredDown,IDLE,0
dwm,32,UAV_OGUI_WateredDown,IDLE,0
dwm,37,UAV_OGUI_WateredDown,IDLE,0
dwm,38,UAV_OGUI_WateredDown,IDLE,0
dwm,39,UAV_OGUI_WateredDown,IDLE,1
dwm,40,UAV_OGUI_WateredDown,IDLE,2
dwm,41,UAV_OGUI_WateredDown,IDLE,1
dwm,42,UAV_OGUI_WateredDown,IDLE,1
dwm,43,UAV_OGUI_WateredDown,IDLE,1
dwm,44,UAV_OGUI_WateredDown,IDLE,1
dwm,45,UAV_OGUI_WateredDown,IDLE,1
dwm,46,UAV_OGUI_WateredDown,IDLE,1
dwm,51,UAV_OGUI_WateredDown,IDLE,1
dwm,52,UAV_OGUI_WateredDown,IDLE,1
dwm,57,UAV_OGUI_WateredDown,IDLE,1
dwm,58,UAV_OGUI_WateredDown,IDLE,1
dwm,59,UAV_OGUI_WateredDown,IDLE,1
dwm,60,UAV_OGUI_WateredDown,IDLE,1
dwm,61,UAV_OGUI_WateredDown,IDLE,1
dwm,62,UAV_OGUI_WateredDown,IDLE,1
dwm,67,UAV_OGUI_WateredDown,IDLE,1
dwm,72,UAV_OGUI_WateredDown,IDLE,1
dwm,73,UAV_OGUI_WateredDown,IDLE,1
dwm,74,UAV_OGUI_WateredDown,IDLE,1
dwm,75,UAV_OGUI_WateredDown,IDLE,1
dwm,76,UAV_OGUI_WateredDown,IDLE,1
dwm,77,UAV_OGUI_WateredDown,IDLE,1
dwm,78,UAV_OGUI_WateredDown,IDLE,1
dwm,83,UAV_OGUI_WateredDown,IDLE,1
dwm,88,UAV_OGUI_WateredDown,IDLE,1
dwm,89,UAV_OGUI_WateredDown,IDLE,1
dwm,90,UAV_OGUI_WateredDown,IDLE,1
dwm,91,UAV_OGUI_WateredDown,IDLE,1
dwm,92,UAV_OGUI_WateredDown,IDLE,1
dwm,97,UAV_OGUI_WateredDown,IDLE,1
dwm,98,UAV_OGUI_WateredDown,IDLE,1
dwm,99,UAV_OGUI_WateredDown,IDLE,1
dwm,100,UAV_OGUI_WateredDown,IDLE,1
dwm,101,UAV_OGUI_WateredDown,IDLE,1
dwm,106,UAV_OGUI_WateredDown,IDLE,2
dwm,107,UAV_OGUI_WateredDown,IDLE,1
dwm,108,UAV_OGUI_WateredDown,IDLE,0
dwm,109,UAV_OGUI_WateredDown,IDLE,0
dwm,114,UAV_OGUI_WateredDown,IDLE,0
dwm,115,UAV_OGUI_WateredDown,IDLE,0
dwm,0,OPERATOR,IDLE,0
dwm,1,OPERATOR,IDLE,0
dwm,2,OPERATOR,IDLE,0
dwm,3,OPERATOR,IDLE,0
dwm,4,OPERATOR,IDLE,0
dwm,9,OPERATOR,IDLE,0
dwm,10,OPERATOR,IDLE,0
dwm,11,OPERATOR,IDLE,1
dwm,12,OPERATOR,IDLE,0
dwm,13,OPERATOR,RX_MM,1
dwm,14,OPERATOR,IDLE,0
dwm,19,OPERATOR,IDLE,0
dwm,20,OPERATOR,IDLE,0
dwm,21,OPERATOR,IDLE,0
dwm,22,OPERATOR,IDLE,0
dwm,23,OPERATOR,IDLE,0
dwm,28,OPERATOR,IDLE,0
dwm,29,OPERATOR,IDLE,0
dwm,30,OPERATOR,IDLE,1
dwm,31,OPERATOR,RX_MM,0
dwm,32,OPERATOR,RX_MM,0
dwm,37,OPERATOR,RX_MM,1
dwm,38,OPERATOR,IDLE,1
dwm,39,OPERATOR,LAUNCH_UAV,0
dwm,40,OPERATOR,LAUNCH_UAV,1
dwm,41,OPERATOR,OBSERVE_GUI,2
dwm,42,OPERATOR,OBSERVE_GUI,2
dwm,43,OPERATOR,POKE_OGUI,1
dwm,44,OPERATOR,POKE_OGUI,1
dwm,45,OPERATOR,TX_OGUI,1
dwm,46,OPERATOR,TX_OGUI,1
dwm,51,OPERATOR,END_OGUI,1
dwm,52,OPERATOR,OBSERVE_GUI,1
dwm,57,OPERATOR,OBSERVE_GUI,1
dwm,58,OPERATOR,OBSERVE_GUI,1
dwm,59,OPERATOR,OBSERVE_GUI,1
dwm,60,OPERATOR,OBSERVE_GUI,1
dwm,61,OPERATOR,OBSERVE_GUI,1
dwm,62,OPERATOR,OBSERVE_GUI,1
dwm,67,OPERATOR,OBSERVE_UAV,1
dwm,72,OPERATOR,OBSERVE_UAV,1
dwm,73,OPERATOR,OBSERVE_UAV,1
dwm,74,OPERATOR,OBSERVE_UAV,1
dwm,75,OPERATOR,OBSERVE_UAV,1
dwm,76,OPERATOR,OBSERVE_UAV,1
dwm,77,OPERATOR,OBSERVE_UAV,1
dwm,78,OPERATOR,OBSERVE_UAV,1
dwm,83,OPERATOR,OBSERVE_GUI,1
dwm,88,OPERATOR,OBSERVE_GUI,1
dwm,89,OPERATOR,OBSERVE_GUI,1
dwm,90,OPERATOR,OBSERVE_GUI,2
dwm,91,OPERATOR,RX_MM,0
dwm,92,OPERATOR,RX_MM,0
dwm,97,OPERATOR,RX_MM,1
dwm,98,OPERATOR,RX_MM,0
dwm,99,OPERATOR,IDLE,1
dwm,100,OPERATOR,POKE_OGUI,1
dwm,101,OPERATOR,TX_OGUI,1
dwm,106,OPERATOR,END_OGUI,1
dwm,107,OPERATOR,OBSERVE_GUI,2
dwm,108,OPERATOR,OBSERVE_UAV,2
dwm,109,OPERATOR,POST_FLIGHT,1
dwm,114,OPERATOR,POST_FLIGHT_COMPLETE,1
dwm,115,OPERATOR,IDLE,0
dwm,0,VO_WateredDown,IDLE,0
dwm,1,VO_WateredDown,IDLE,0
dwm,2,VO_WateredDown,IDLE,0
dwm,3,VO_WateredDown,IDLE,0
dwm,4,VO_WateredDown,IDLE,0
dwm,9,VO_WateredDown,IDLE,0
dwm,10,VO_WateredDown,IDLE,0
dwm,11,VO_WateredDown,IDLE,0
dwm,12,VO_WateredDown,IDLE,0
dwm,13,VO_WateredDown,IDLE,0
dwm,14,VO_WateredDown,IDLE,0
dwm,19,VO_WateredDown,IDLE,0
dwm,20,VO_WateredDown,IDLE,0
dwm,21,VO_WateredDown,IDLE,1
dwm,22,VO_WateredDown,IDLE,1
dwm,23,VO_WateredDown,IDLE,0
dwm,28,VO_WateredDown,IDLE,1
dwm,29,VO_WateredDown,IDLE,1
dwm,30,VO_WateredDown,IDLE,1
dwm,31,VO_WateredDown,IDLE,1
dwm,32,VO_WateredDown,IDLE,1
dwm,37,VO_WateredDown,IDLE,0
dwm,38,VO_WateredDown,IDLE,0
dwm,39,VO_WateredDown,IDLE,1
dwm,40,VO_WateredDown,IDLE,1
dwm,41,VO_WateredDown,IDLE,0
dwm,42,VO_WateredDown,IDLE,0
dwm,43,VO_WateredDown,IDLE,0
dwm,44,VO_WateredDown,IDLE,0
dwm,45,VO_WateredDown,IDLE,0
dwm,46,VO_WateredDown,IDLE,0
dwm,51,VO_WateredDown,IDLE,0
dwm,52,VO_WateredDown,IDLE,0
dwm,57,VO_WateredDown,IDLE,0
dwm,58,VO_WateredDown,IDLE,0
dwm,59,VO_WateredDown,IDLE,0
dwm,60,VO_WateredDown,IDLE,0
dwm,61,VO_WateredDown,IDLE,0
dwm,62,VO_WateredDown,IDLE,0
dwm,67,VO_WateredDown,IDLE,0
dwm,72,VO_WateredDown,IDLE,0
dwm,73,VO_WateredDown,IDLE,0
dwm,74,VO_WateredDown,IDLE,0
dwm,75,VO_WateredDown,IDLE,1
dwm,76,VO_WateredDown,IDLE,1
dwm,77,VO_WateredDown,IDLE,0
dwm,78,VO_WateredDown,IDLE,0
dwm,83,VO_WateredDown,IDLE,0
dwm,88,VO_WateredDown,IDLE,0
dwm,89,VO_WateredDown,IDLE,0
dwm,90,VO_WateredDown,IDLE,0
dwm,91,VO_WateredDown,IDLE,0
dwm,92,VO_WateredDown,IDLE,0
dwm,97,VO_WateredDown,IDLE,0
dwm,98,VO_WateredDown,IDLE,0
dwm,99,VO_WateredDown,IDLE,0
dwm,100,VO_WateredDown,IDLE,0
dwm,101,VO_WateredDown,IDLE,0
dwm,106,VO_WateredDown,IDLE,0
dwm,107,VO_WateredDown,IDLE,0
dwm,108,VO_WateredDown,IDLE,0
dwm,109,VO_WateredDown,IDLE,0
dwm,114,VO_WateredDown,IDLE,0
dwm,115,VO_WateredDown,IDLE,0
dwm,0,MissionManager,IDLE,0
dwm,1,MissionManager,IDLE,0
dwm,2,MissionManager,IDLE,1
dwm,3,MissionManager,RX_PS,0
dwm,4,MissionManager,RX_PS,0
dwm,9,MissionManager,RX_PS,1
dwm,10,MissionManager,IDLE,1
dwm,11,MissionManager,POKE_OP,1
dwm,12,MissionManager,RX_PS,0
dwm,13,MissionManager,RX_PS,0
dwm,14,MissionManager,RX_PS,0
dwm,19,MissionManager,RX_PS,1
dwm,20,MissionManager,IDLE,2
dwm,21,MissionManager,POKE_VO,0
dwm,22,MissionManager,POKE_VO,1
dwm,23,MissionManager,TX_VO,1
dwm,28,MissionManager,END_VO,1
dwm,29,MissionManager,IDLE,1
dwm,30,MissionManager,POKE_OP,0
dwm,31,MissionManager,POKE_OP,1
dwm,32,MissionManager,TX_OP,1
dwm,37,MissionManager,END_OP,1
dwm,38,MissionManager,IDLE,1
dwm,39,MissionManager,RX_VO,0
dwm,40,MissionManager,RX_VO,1
dwm,41,MissionManager,IDLE,2
dwm,42,MissionManager,POKE_PS,0
dwm,43,MissionManager,POKE_PS,0
dwm,44,MissionManager,POKE_PS,1
dwm,45,MissionManager,POKE_PS,1
dwm,46,MissionManager,TX_PS,1
dwm,51,MissionManager,TX_PS,1
dwm,52,MissionManager,TX_PS,1
dwm,57,MissionManager,END_PS,1
dwm,58,MissionManager,IDLE,0
dwm,59,MissionManager,IDLE,0
dwm,60,MissionManager,IDLE,1
dwm,61,MissionManager,RX_PS,0
dwm,62,MissionManager,RX_PS,0
dwm,67,MissionManager,RX_PS,0
dwm,72,MissionManager,RX_PS,1
dwm,73,MissionManager,IDLE,2
dwm,74,MissionManager,IDLE,2
dwm,75,MissionManager,POKE_VO,0
dwm,76,MissionManager,POKE_VO,1
dwm,77,MissionManager,TX_VO,1
dwm,78,MissionManager,TX_VO,1
dwm,83,MissionManager,TX_VO,1
dwm,88,MissionManager,END_VO,1
dwm,89,MissionManager,IDLE,1
dwm,90,MissionManager,POKE_OP,0
dwm,91,MissionManager,POKE_OP,1
dwm,92,MissionManager,TX_OP,1
dwm,97,MissionManager,END_OP,1
dwm,98,MissionManager,IDLE,0
dwm,99,MissionManager,IDLE,0
dwm,100,MissionManager,IDLE,0
dwm,101,MissionManager,IDLE,0
dwm,106,MissionManager,IDLE,0
dwm,107,MissionManager,IDLE,0
dwm,108,MissionManager,IDLE,0
dwm,109,MissionManager,IDLE,0
dwm,114,MissionManager,IDLE,0
dwm,115,MissionManager,IDLE,0
ccm,46,OGUI,VISUAL,1
ccm,51,OGUI,VISUAL,1
ccm,106,OGUI,VISUAL,1
ccm,39,UAV,VISUAL,1
ccm,114,UAV,VISUAL,1
ccm,21,VO,AUDIO,1
ccm,28,VO,AUDIO,1
ccm,39,VO,AUDIO,1
ccm,74,VO,AUDIO,1
ccm,75,VO,AUDIO,1
ccm,78,VO,AUDIO,1
ccm,83,VO,AUDIO,1
ccm,88,VO,AUDIO,1
ccm,3,PS,AUDIO,1
ccm,12,PS,AUDIO,1
ccm,42,PS,AUDIO,1
ccm,51,PS,AUDIO,1
ccm,52,PS,AUDIO,1
ccm,57,PS,AUDIO,1
ccm,61,PS,AUDIO,1
ccm,1,OP,VISUAL,1
ccm,11,OP,AUDIO,1
ccm,12,OP,AUDIO,1
ccm,30,OP,AUDIO,1
ccm,37,OP,AUDIO,1
ccm,40,OP,VISUAL,2
ccm,41,OP,VISUAL,2
ccm,42,OP,VISUAL,1
ccm,43,OP,VISUAL,1
ccm,44,OP,VISUAL,1
ccm,45,OP,VISUAL,1
ccm,46,OP,VISUAL,1
ccm,51,OP,VISUAL,1
ccm,52,OP,VISUAL,1
ccm,57,OP,VISUAL,1
ccm,58,OP,VISUAL,1
ccm,59,OP,VISUAL,1
ccm,60,OP,VISUAL,1
ccm,61,OP,VISUAL,1
ccm,62,OP,VISUAL,1
ccm,67,OP,VISUAL,1
ccm,72,OP,VISUAL,1
ccm,73,OP,VISUAL,1
ccm,74,OP,VISUAL,1
ccm,75,OP,VISUAL,1
ccm,76,OP,VISUAL,1
ccm,77,OP,VISUAL,1
ccm,78,OP,VISUAL,1
ccm,83,OP,VISUAL,1
ccm,88,OP,VISUAL,1
ccm,89,OP,VISUAL,1
ccm,90,OP,VISUAL,1
ccm,90,OP,AUDIO,1
ccm,91,OP,VISUAL,1
ccm,92,OP,VISUAL,1
ccm,97,OP,VISUAL,1
ccm,97,OP,AUDIO,1
ccm,98,OP,VISUAL,1
ccm,99,OP,VISUAL,1
ccm,100,OP,VISUAL,1
ccm,101,OP,VISUAL,1
ccm,106,OP,VISUAL,1
ccm,107,OP,VISUAL,2
ccm,108,OP,VISUAL,2
ccm,2,MM,AUDIO,1
ccm,9,MM,AUDIO,1
ccm,11,MM,AUDIO,1
ccm,12,MM,AUDIO,1
ccm,13,MM,AUDIO,1
ccm,14,MM,AUDIO,1
ccm,19,MM,AUDIO,1
ccm,22,MM,AUDIO,1
ccm,23,MM,AUDIO,1
ccm,30,MM,AUDIO,1
ccm,31,MM,AUDIO,1
ccm,31,MM,AUDIO,1
ccm,32,MM,AUDIO,1
ccm,37,MM,AUDIO,1
ccm,40,MM,AUDIO,1
ccm,43,MM,AUDIO,1
ccm,44,MM,AUDIO,1
ccm,60,MM,AUDIO,1
ccm,67,MM,AUDIO,1
ccm,72,MM,AUDIO,1
ccm,76,MM,AUDIO,1
ccm,77,MM,AUDIO,1
ccm,78,MM,AUDIO,1
ccm,91,MM,AUDIO,1
clm,0,NewSearchEvent,None,AUDIO,1
clm,45,OPERATOR,OGUI,VISUAL,5
clm,46,OPERATOR,OGUI,VISUAL,5
clm,101,OPERATOR,OGUI,VISUAL,5
clm,38,OPERATOR,UAV,VISUAL,1
clm,109,OPERATOR,UAV,VISUAL,5
clm,20,MissionManager,VO,AUDIO,1
clm,23,MissionManager,VO,AUDIO,5
clm,38,MissionManager,VO,AUDIO,1
clm,73,MissionManager,VO,AUDIO,1
clm,74,MissionManager,VO,AUDIO,1
clm,77,MissionManager,VO,AUDIO,5
clm,78,MissionManager,VO,AUDIO,5
clm,83,MissionManager,VO,AUDIO,5
clm,2,MissionManager,PS,AUDIO,1
clm,11,MissionManager,PS,AUDIO,1
clm,41,MissionManager,PS,AUDIO,1
clm,46,MissionManager,PS,AUDIO,5
clm,51,MissionManager,PS,AUDIO,5
clm,52,MissionManager,PS,AUDIO,5
clm,60,MissionManager,PS,AUDIO,1
clm,0,UAV_OGUI_WateredDown,OP,VISUAL,1
clm,10,MissionManager,OP,AUDIO,1
clm,11,MissionManager,OP,AUDIO,1
clm,29,MissionManager,OP,AUDIO,1
clm,32,MissionManager,OP,AUDIO,5
clm,39,UAV_OGUI_WateredDown,OP,VISUAL,1
clm,39,UAV_OGUI_WateredDown,OP,VISUAL,1
clm,40,UAV_OGUI_WateredDown,OP,VISUAL,1
clm,40,UAV_OGUI_WateredDown,OP,VISUAL,1
clm,41,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,42,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,43,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,44,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,45,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,46,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,51,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,52,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,57,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,58,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,59,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,60,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,61,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,62,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,67,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,72,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,73,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,74,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,75,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,76,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,77,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,78,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,83,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,88,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,89,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,89,MissionManager,OP,AUDIO,1
clm,90,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,91,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,92,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,92,MissionManager,OP,AUDIO,5
clm,97,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,98,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,99,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,100,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,101,UAV_OGUI_WateredDown,OP,VISUAL,50
clm,106,UAV_OGUI_WateredDown,OP,VISUAL,1
clm,106,UAV_OGUI_WateredDown,OP,VISUAL,1
clm,107,UAV_OGUI_WateredDown,OP,VISUAL,1
clm,107,UAV_OGUI_WateredDown,OP,VISUAL,1
clm,1,PARENT_SEARCH,MM,AUDIO,1
clm,4,PARENT_SEARCH,MM,AUDIO,5
clm,10,PARENT_SEARCH,MM,AUDIO,1
clm,11,OPERATOR,MM,AUDIO,1
clm,13,PARENT_SEARCH,MM,AUDIO,5
clm,14,PARENT_SEARCH,MM,AUDIO,5
clm,21,VO_WateredDown,MM,AUDIO,1
clm,22,VO_WateredDown,MM,AUDIO,1
clm,29,VO_WateredDown,MM,AUDIO,5
clm,30,OPERATOR,MM,AUDIO,1
clm,30,VO_WateredDown,MM,AUDIO,5
clm,31,VO_WateredDown,MM,AUDIO,5
clm,32,VO_WateredDown,MM,AUDIO,5
clm,39,VO_WateredDown,MM,AUDIO,1
clm,42,PARENT_SEARCH,MM,AUDIO,1
clm,43,PARENT_SEARCH,MM,AUDIO,1
clm,59,PARENT_SEARCH,MM,AUDIO,1
clm,62,PARENT_SEARCH,MM,AUDIO,5
clm,67,PARENT_SEARCH,MM,AUDIO,5
clm,75,VO_WateredDown,MM,AUDIO,1
clm,76,VO_WateredDown,MM,AUDIO,1
clm,90,OPERATOR,MM,AUDIO,1
aom,2,PARENT_SEARCH,3,1
aom,3,PARENT_SEARCH,0,0
aom,4,PARENT_SEARCH,0,0
aom,9,PARENT_SEARCH,1,1
aom,10,PARENT_SEARCH,0,0
aom,11,PARENT_SEARCH,0,1
aom,12,PARENT_SEARCH,0,0
aom,13,PARENT_SEARCH,0,0
aom,14,PARENT_SEARCH,1,1
aom,19,PARENT_SEARCH,1,1
aom,20,PARENT_SEARCH,0,0
aom,43,PARENT_SEARCH,0,1
aom,44,PARENT_SEARCH,0,1
aom,58,PARENT_SEARCH,1,0
aom,59,PARENT_SEARCH,1,0
aom,60,PARENT_SEARCH,1,1
aom,61,PARENT_SEARCH,0,0
aom,62,PARENT_SEARCH,0,0
aom,67,PARENT_SEARCH,2,1
aom,72,PARENT_SEARCH,2,1
aom,73,PARENT_SEARCH,0,0
aom,74,PARENT_SEARCH,0,0
aom,1,UAV_OGUI_WateredDown,0,1
aom,40,UAV_OGUI_WateredDown,1,2
aom,41,UAV_OGUI_WateredDown,1,2
aom,42,UAV_OGUI_WateredDown,0,1
aom,43,UAV_OGUI_WateredDown,0,1
aom,44,UAV_OGUI_WateredDown,0,1
aom,45,UAV_OGUI_WateredDown,0,1
aom,46,UAV_OGUI_WateredDown,0,1
aom,51,UAV_OGUI_WateredDown,0,1
aom,52,UAV_OGUI_WateredDown,0,1
aom,57,UAV_OGUI_WateredDown,0,1
aom,58,UAV_OGUI_WateredDown,0,1
aom,59,UAV_OGUI_WateredDown,0,1
aom,60,UAV_OGUI_WateredDown,0,1
aom,61,UAV_OGUI_WateredDown,0,1
aom,62,UAV_OGUI_WateredDown,0,1
aom,67,UAV_OGUI_WateredDown,0,1
aom,72,UAV_OGUI_WateredDown,0,1
aom,73,UAV_OGUI_WateredDown,0,1
aom,74,UAV_OGUI_WateredDown,0,1
aom,75,UAV_OGUI_WateredDown,0,1
aom,76,UAV_OGUI_WateredDown,0,1
aom,77,UAV_OGUI_WateredDown,0,1
aom,78,UAV_OGUI_WateredDown,0,1
aom,83,UAV_OGUI_WateredDown,0,1
aom,88,UAV_OGUI_WateredDown,0,1
aom,89,UAV_OGUI_WateredDown,0,1
aom,90,UAV_OGUI_WateredDown,0,1
aom,91,UAV_OGUI_WateredDown,0,1
aom,92,UAV_OGUI_WateredDown,0,1
aom,97,UAV_OGUI_WateredDown,0,1
aom,98,UAV_OGUI_WateredDown,0,1
aom,99,UAV_OGUI_WateredDown,0,1
aom,100,UAV_OGUI_WateredDown,0,1
aom,101,UAV_OGUI_WateredDown,0,1
aom,106,UAV_OGUI_WateredDown,0,1
aom,107,UAV_OGUI_WateredDown,1,2
aom,108,UAV_OGUI_WateredDown,0,2
aom,12,OPERATOR,0,1
aom,13,OPERATOR,0,1
aom,14,OPERATOR,0,0
aom,31,OPERATOR,0,1
aom,38,OPERATOR,1,0
aom,39,OPERATOR,0,1
aom,41,OPERATOR,0,0
aom,42,OPERATOR,0,0
aom,43,OPERATOR,0,0
aom,44,OPERATOR,0,0
aom,45,OPERATOR,0,0
aom,46,OPERATOR,1,1
aom,51,OPERATOR,1,1
aom,52,OPERATOR,0,0
aom,57,OPERATOR,0,0
aom,58,OPERATOR,0,0
aom,59,OPERATOR,0,0
aom,60,OPERATOR,0,0
aom,61,OPERATOR,0,0
aom,62,OPERATOR,0,0
aom,67,OPERATOR,0,0
aom,72,OPERATOR,0,0
aom,73,OPERATOR,0,0
aom,74,OPERATOR,0,0
aom,75,OPERATOR,0,0
aom,76,OPERATOR,0,0
aom,77,OPERATOR,0,0
aom,78,OPERATOR,0,0
aom,83,OPERATOR,0,0
aom,88,OPERATOR,0,0
aom,89,OPERATOR,0,0
aom,90,OPERATOR,0,0
aom,91,OPERATOR,0,1
aom,98,OPERATOR,2,0
aom,99,OPERATOR,2,0
aom,100,OPERATOR,0,0
aom,101,OPERATOR,0,0
aom,106,OPERATOR,1,1
aom,107,OPERATOR,0,0
aom,108,OPERATOR,0,0
aom,109,OPERATOR,1,0
aom,114,OPERATOR,0,1
aom,115,OPERATOR,0,0
aom,22,VO_WateredDown,0,1
aom,23,VO_WateredDown,0,1
aom,29,VO_WateredDown,1,0
aom,30,VO_WateredDown,1,1
aom,31,VO_WateredDown,1,1
aom,32,VO_WateredDown,1,1
aom,37,VO_WateredDown,1,1
aom,40,VO_WateredDown,1,1
aom,41,VO_WateredDown,0,0
aom,76,VO_WateredDown,0,1
aom,77,VO_WateredDown,0,1
aom,78,VO_WateredDown,0,1
aom,3,MissionManager,0,1
aom,10,MissionManager,1,0
aom,11,MissionManager,0,1
aom,12,MissionManager,0,2
aom,20,MissionManager,1,0
aom,21,MissionManager,0,1
aom,23,MissionManager,0,0
aom,28,MissionManager,1,1
aom,29,MissionManager,0,0
aom,30,MissionManager,0,1
aom,32,MissionManager,0,0
aom,37,MissionManager,1,1
aom,38,MissionManager,0,0
aom,39,MissionManager,0,1
aom,41,MissionManager,1,0
aom,42,MissionManager,0,1
aom,45,MissionManager,0,0
